date_time,h_r,p_f,p_r,f_p,f_r,c_p,c_r,ph_f,t_f
2021-06-01T13:45:59Z,0.053935,0.854,0.741,1.704,47.523,253.426,26.059,7.32,19.738
2021-06-01T13:45:59Z,0.054009,0.854,0.737,1.712,47.352,253.018,26.117,7.321,19.712
2021-06-01T13:45:59Z,0.054074,0.853,0.745,1.644,46.845,253.426,26.109,7.321,19.725
2021-06-01T13:46:00Z,0.054143,0.857,0.748,1.738,47.127,255.469,26.115,7.319,19.712
2021-06-01T13:46:00Z,0.054213,0.856,0.753,1.72,47.949,251.384,26.109,7.321,19.755
2021-06-01T13:46:00Z,0.054282,0.858,0.756,1.677,47.213,253.835,26.111,7.321,19.703
2021-06-01T13:46:00Z,0.054358,0.86,0.758,1.744,47.135,253.018,26.105,7.32,19.721
2021-06-01T13:46:01Z,0.054427,0.861,0.762,1.744,46.996,250.158,26.175,7.32,19.734
2021-06-01T13:46:01Z,0.054497,0.862,0.768,1.744,47.221,254.652,26.188,7.319,19.725
2021-06-01T13:46:01Z,0.054566,0.866,0.774,1.744,47.311,252.609,26.186,7.32,19.738
2021-06-01T13:46:01Z,0.054635,0.866,0.783,1.744,47.638,253.018,26.186,7.32,19.725
2021-06-01T13:46:02Z,0.054705,0.867,0.792,1.78,48.145,254.244,26.182,7.32,19.725
2021-06-01T13:46:02Z,0.054768,0.871,0.799,1.78,48.219,252.609,26.18,7.32,19.734
2021-06-01T13:46:02Z,0.054843,0.871,0.807,1.783,48.501,253.018,26.196,7.32,19.708
2021-06-01T13:46:02Z,0.054907,0.875,0.817,1.674,48.644,252.609,26.188,7.32,19.734
2021-06-01T13:46:03Z,0.054976,0.876,0.833,1.784,48.881,253.426,26.192,7.319,19.738
2021-06-01T13:46:03Z,0.055047,0.878,0.847,1.729,49.408,256.286,26.19,7.32,19.703
2021-06-01T13:46:03Z,0.055123,0.881,0.851,1.791,50.443,252.609,26.182,7.32,19.716
2021-06-01T13:46:03Z,0.055192,0.883,0.87,1.791,50.447,253.426,26.19,7.32,19.716
2021-06-01T13:46:04Z,0.055255,0.885,0.893,1.791,50.173,253.835,26.188,7.32,19.734
2021-06-01T13:46:04Z,0.055323,0.887,0.899,1.746,50.353,253.835,26.196,7.32,19.747
2021-06-01T13:46:04Z,0.055398,0.889,0.916,1.794,51.065,252.609,26.198,7.32,19.734
2021-06-01T13:46:04Z,0.055468,0.892,0.921,1.794,51.813,254.244,26.254,7.319,19.738
2021-06-01T13:46:05Z,0.055537,0.894,0.954,1.823,52.054,253.426,26.238,7.32,19.703
2021-06-01T13:46:05Z,0.055603,0.897,0.973,1.764,51.968,252.609,26.254,7.32,19.721
2021-06-01T13:46:05Z,0.055672,0.897,0.986,1.761,52.447,253.018,26.244,7.319,19.751
2021-06-01T13:46:05Z,0.055741,0.902,1.004,1.771,52.856,262.414,26.258,7.32,19.716
2021-06-01T13:46:06Z,0.05581,0.9,1.016,1.768,53.35,264.048,26.246,7.321,19.712
2021-06-01T13:46:06Z,0.05588,0.904,1.032,1.763,53.53,263.64,26.244,7.32,19.716
2021-06-01T13:46:06Z,0.055948,0.904,1.053,1.794,53.739,263.231,26.25,7.321,19.708
2021-06-01T13:46:06Z,0.05602,0.909,1.064,1.825,54.041,264.048,26.314,7.32,19.699
2021-06-01T13:46:07Z,0.056091,0.91,1.071,1.801,54.651,263.231,26.322,7.321,19.725
2021-06-01T13:46:07Z,0.056157,0.913,1.077,1.892,54.728,254.244,26.316,7.32,19.708
2021-06-01T13:46:07Z,0.056232,0.914,1.088,1.932,55.497,253.018,26.316,7.32,19.729
2021-06-01T13:46:07Z,0.056303,0.915,1.112,1.886,55.317,254.244,26.316,7.32,19.721
2021-06-01T13:46:08Z,0.056365,0.918,1.123,1.886,54.99,262.414,26.314,7.321,19.708
2021-06-01T13:46:08Z,0.056435,0.918,1.126,1.825,55.444,264.048,26.312,7.32,19.691
2021-06-01T13:46:08Z,0.056505,0.921,1.139,1.932,55.599,262.414,26.312,7.321,19.729
2021-06-01T13:46:08Z,0.056575,0.924,1.139,1.928,56.38,263.231,26.312,7.319,19.716
2021-06-01T13:46:09Z,0.056649,0.923,1.136,1.821,56.274,263.231,26.327,7.32,19.703
2021-06-01T13:46:09Z,0.056721,0.925,1.151,1.94,55.775,262.414,26.312,7.32,19.699
2021-06-01T13:46:09Z,0.056787,0.926,1.14,1.94,55.877,263.231,26.397,7.32,19.729
2021-06-01T13:46:09Z,0.056852,0.928,1.15,1.866,56.413,262.414,26.393,7.32,19.708
2021-06-01T13:46:10Z,0.056921,0.93,1.147,1.924,56.904,262.414,26.393,7.319,19.712
2021-06-01T13:46:10Z,0.056989,0.928,1.145,1.867,56.585,263.64,26.397,7.32,19.729
2021-06-01T13:46:10Z,0.057059,0.932,1.146,1.978,56.401,263.64,26.399,7.321,19.712
2021-06-01T13:46:10Z,0.057134,0.93,1.136,1.89,57.149,261.189,26.399,7.32,19.703
2021-06-01T13:46:11Z,0.057202,0.931,1.109,1.961,56.756,262.823,26.395,7.321,19.716
2021-06-01T13:46:11Z,0.05727,0.932,1.109,1.967,55.808,263.231,26.399,7.32,19.721
2021-06-01T13:46:11Z,0.057344,0.932,1.11,1.983,55.644,264.048,26.401,7.32,19.734
2021-06-01T13:46:11Z,0.057412,0.934,1.106,1.983,56.307,262.414,26.399,7.32,19.703
2021-06-01T13:46:12Z,0.05748,0.934,1.092,1.986,56.069,264.457,26.399,7.322,19.712
2021-06-01T13:46:12Z,0.057547,0.934,1.076,1.95,55.538,262.414,26.403,7.33,19.703
2021-06-01T13:46:12Z,0.05762,0.935,1.069,1.997,54.892,264.048,26.395,7.332,19.721
2021-06-01T13:46:12Z,0.057685,0.934,1.056,1.945,55.059,263.231,26.391,7.334,19.682
2021-06-01T13:46:13Z,0.057755,0.933,1.026,1.99,54.896,263.64,26.397,7.335,19.686
2021-06-01T13:46:13Z,0.057826,0.935,1.028,1.938,54.291,262.414,26.387,7.335,19.708
2021-06-01T13:46:13Z,0.057896,0.933,1.005,1.985,53.624,262.006,26.399,7.335,19.703
2021-06-01T13:46:13Z,0.057962,0.933,0.994,1.955,53.379,263.64,26.393,7.335,19.695
2021-06-01T13:46:14Z,0.058039,0.934,0.974,1.982,52.884,261.189,26.401,7.335,19.682
2021-06-01T13:46:14Z,0.058172,0.933,0.966,1.961,52.712,264.048,26.397,7.335,19.716
2021-06-01T13:46:14Z,0.058241,0.931,0.941,1.965,52.492,264.048,26.395,7.335,19.695
2021-06-01T13:46:15Z,0.058311,0.929,0.916,1.981,52.688,263.64,26.387,7.335,19.712
2021-06-01T13:46:15Z,0.05838,0.929,0.9,1.935,51.98,264.048,26.457,7.336,19.721
2021-06-01T13:46:15Z,0.058449,0.926,0.861,1.85,51.383,264.048,26.461,7.335,19.716
2021-06-01T13:46:15Z,0.058527,0.925,0.872,1.967,50.66,262.823,26.463,7.335,19.712
2021-06-01T13:46:16Z,0.058659,0.924,0.863,1.926,50.206,262.006,26.451,7.336,19.708
2021-06-01T13:46:16Z,0.058729,0.923,0.842,1.916,50.14,263.64,26.465,7.335,19.712
2021-06-01T13:46:16Z,0.058798,0.918,0.825,1.836,49.997,262.414,26.459,7.335,19.691
2021-06-01T13:46:17Z,0.058869,0.919,0.816,1.817,49.155,264.457,26.509,7.335,19.721
2021-06-01T13:46:17Z,0.058936,0.916,0.798,1.93,49.167,264.457,26.523,7.335,19.729
2021-06-01T13:46:17Z,0.059004,0.915,0.794,1.901,48.738,264.048,26.525,7.335,19.686
2021-06-01T13:46:17Z,0.059074,0.915,0.782,1.918,48.092,264.865,26.523,7.335,19.673
2021-06-01T13:46:18Z,0.059144,0.909,0.781,1.793,47.969,262.006,26.525,7.335,19.695
2021-06-01T13:46:18Z,0.059212,0.91,0.773,1.813,47.904,266.091,26.536,7.335,19.699
2021-06-01T13:46:18Z,0.059283,0.906,0.752,1.923,47.147,262.414,26.527,7.335,19.699
2021-06-01T13:46:18Z,0.059353,0.905,0.756,1.911,46.644,264.865,26.594,7.335,19.686
2021-06-01T13:46:19Z,0.059421,0.903,0.758,1.879,47.307,273.036,26.61,7.335,19.686
2021-06-01T13:46:19Z,0.059492,0.903,0.755,1.884,47.221,274.67,26.598,7.335,19.708
2021-06-01T13:46:19Z,0.05956,0.899,0.747,1.858,47.945,272.219,26.592,7.335,19.703
2021-06-01T13:46:19Z,0.05963,0.899,0.751,1.895,47.45,273.445,26.592,7.335,19.703
2021-06-01T13:46:20Z,0.059704,0.896,0.751,1.865,47.254,273.036,26.606,7.335,19.691
2021-06-01T13:46:20Z,0.059769,0.892,0.742,1.848,47.188,273.445,26.594,7.335,19.712
2021-06-01T13:46:20Z,0.059838,0.891,0.759,1.731,47.601,263.231,26.602,7.335,19.691
2021-06-01T13:46:20Z,0.059916,0.888,0.761,1.746,47.675,263.231,26.596,7.335,19.691
2021-06-01T13:46:21Z,0.059976,0.887,0.769,1.746,47.777,263.64,26.608,7.335,19.691
2021-06-01T13:46:21Z,0.060045,0.886,0.773,1.816,47.642,262.823,26.598,7.336,19.699
2021-06-01T13:46:21Z,0.060114,0.883,0.779,1.815,47.945,263.64,26.61,7.335,19.695
2021-06-01T13:46:21Z,0.060187,0.883,0.781,1.709,48.19,264.865,26.602,7.335,19.712
2021-06-01T13:46:22Z,0.060262,0.879,0.798,1.792,48.12,264.457,26.664,7.335,19.678
2021-06-01T13:46:22Z,0.060327,0.877,0.808,1.792,48.439,262.823,26.664,7.335,19.708
2021-06-01T13:46:22Z,0.060394,0.875,0.818,1.7,48.726,263.64,26.681,7.335,19.721
2021-06-01T13:46:22Z,0.060462,0.876,0.825,1.769,49.31,262.006,26.668,7.335,19.695
2021-06-01T13:46:23Z,0.060538,0.872,0.842,1.676,49.249,263.64,26.676,7.335,19.686
2021-06-01T13:46:23Z,0.060601,0.873,0.835,1.779,49.47,264.048,26.668,7.335,19.691
2021-06-01T13:46:23Z,0.060672,0.868,0.866,1.667,50.022,264.457,26.672,7.335,19.686
2021-06-01T13:46:23Z,0.060748,0.868,0.879,1.753,50.529,263.231,26.747,7.335,19.716
2021-06-01T13:46:24Z,0.060815,0.866,0.894,1.753,50.427,263.64,26.741,7.335,19.686
2021-06-01T13:46:24Z,0.060881,0.865,0.911,1.758,51.163,263.64,26.745,7.335,19.695
2021-06-01T13:46:24Z,0.060955,0.864,0.923,1.754,51.04,263.64,26.743,7.335,19.695
2021-06-01T13:46:24Z,0.061024,0.862,0.941,1.754,51.731,262.823,26.726,7.335,19.678
2021-06-01T13:46:25Z,0.061094,0.863,0.959,1.73,51.764,262.823,26.732,7.335,19.691
2021-06-01T13:46:25Z,0.061156,0.861,0.961,1.664,52.107,264.048,26.743,7.335,19.686
2021-06-01T13:46:25Z,0.061234,0.859,0.975,1.736,52.365,264.457,26.747,7.335,19.682
2021-06-01T13:46:25Z,0.061296,0.86,1.007,1.706,52.876,263.64,26.796,7.336,19.699
2021-06-01T13:46:26Z,0.061366,0.858,1.024,1.706,53.399,264.048,26.815,7.335,19.682
2021-06-01T13:46:26Z,0.061439,0.858,1.014,1.647,53.955,262.006,26.801,7.335,19.686
2021-06-01T13:46:26Z,0.061505,0.858,1.05,1.732,53.763,262.823,26.801,7.335,19.708
2021-06-01T13:46:26Z,0.061578,0.857,1.053,1.722,53.575,262.414,26.803,7.335,19.699
2021-06-01T13:46:27Z,0.061643,0.857,1.078,1.637,54.315,263.231,26.799,7.336,19.678
2021-06-01T13:46:27Z,0.061711,0.857,1.084,1.641,54.884,263.64,26.792,7.335,19.695
2021-06-01T13:46:27Z,0.061783,0.859,1.101,1.743,54.99,263.64,26.807,7.335,19.682
2021-06-01T13:46:27Z,0.061852,0.856,1.11,1.708,55.276,262.823,26.796,7.335,19.673
2021-06-01T13:46:28Z,0.061921,0.858,1.119,1.612,55.505,264.048,26.809,7.335,19.691
2021-06-01T13:46:28Z,0.061997,0.859,1.132,1.625,55.714,264.865,26.805,7.335,19.695
2021-06-01T13:46:28Z,0.062061,0.858,1.143,1.739,55.636,263.231,26.803,7.335,19.678
2021-06-01T13:46:28Z,0.062135,0.86,1.143,1.717,56.147,262.823,26.801,7.335,19.673
2021-06-01T13:46:29Z,0.062199,0.86,1.149,1.64,56.437,263.64,26.805,7.335,19.678
2021-06-01T13:46:29Z,0.062268,0.86,1.131,1.638,56.47,262.006,26.801,7.335,19.678
2021-06-01T13:46:29Z,0.062339,0.862,1.153,1.721,56.335,264.865,26.796,7.335,19.699
2021-06-01T13:46:29Z,0.06241,0.862,1.155,1.707,56.298,264.048,26.803,7.335,19.691
2021-06-01T13:46:30Z,0.062476,0.866,1.144,1.628,56.343,263.64,26.801,7.335,19.686
2021-06-01T13:46:30Z,0.062548,0.864,1.147,1.723,56.159,264.048,26.815,7.335,19.678
2021-06-01T13:46:30Z,0.062618,0.866,1.141,1.74,56.294,262.414,26.799,7.335,19.686
2021-06-01T13:46:30Z,0.062688,0.867,1.145,1.666,56.421,262.823,26.803,7.335,19.686
2021-06-01T13:46:31Z,0.062757,0.869,1.145,1.739,56.319,262.823,26.809,7.336,19.673
2021-06-01T13:46:31Z,0.062825,0.871,1.128,1.729,56.184,262.823,26.801,7.335,19.678
2021-06-01T13:46:31Z,0.062894,0.871,1.11,1.656,56.515,262.823,26.799,7.335,19.686
2021-06-01T13:46:31Z,0.062967,0.875,1.107,1.753,56.507,263.64,26.792,7.335,19.682
2021-06-01T13:46:32Z,0.063039,0.875,1.105,1.753,55.808,264.457,26.794,7.335,19.703
2021-06-01T13:46:32Z,0.063103,0.878,1.094,1.753,55.489,260.372,26.796,7.335,19.673
2021-06-01T13:46:32Z,0.063171,0.88,1.054,1.763,55.129,261.597,26.792,7.335,19.669
2021-06-01T13:46:32Z,0.06324,0.882,1.052,1.789,54.859,264.865,26.794,7.335,19.686
2021-06-01T13:46:33Z,0.063317,0.884,1.041,1.787,54.728,263.231,26.801,7.335,19.695
2021-06-01T13:46:33Z,0.06338,0.886,1.025,1.783,54.528,263.231,26.788,7.335,19.682
2021-06-01T13:46:33Z,0.063449,0.887,0.991,1.694,54.393,262.006,26.803,7.335,19.708
2021-06-01T13:46:33Z,0.06352,0.89,0.996,1.792,53.976,263.231,26.809,7.335,19.665
2021-06-01T13:46:34Z,0.063595,0.89,0.981,1.796,53.739,263.231,26.796,7.335,19.678
2021-06-01T13:46:34Z,0.063657,0.894,0.962,1.796,53.076,263.231,26.871,7.335,19.703
2021-06-01T13:46:34Z,0.063727,0.895,0.953,1.789,52.475,273.036,26.869,7.335,19.682
2021-06-01T13:46:34Z,0.063797,0.897,0.931,1.811,52.303,274.67,26.877,7.334,19.682
2021-06-01T13:46:35Z,0.063873,0.901,0.912,1.731,51.649,273.445,26.869,7.335,19.678
2021-06-01T13:46:35Z,0.06394,0.904,0.909,1.754,51.31,273.036,26.881,7.335,19.695
2021-06-01T13:46:35Z,0.064005,0.904,0.857,1.822,51.281,273.445,26.867,7.335,19.669
2021-06-01T13:46:35Z,0.064075,0.907,0.867,1.859,50.59,273.445,26.867,7.336,19.703
2021-06-01T13:46:36Z,0.064148,0.907,0.862,1.869,50.553,269.359,26.865,7.335,19.721
2021-06-01T13:46:36Z,0.064213,0.911,0.841,1.853,50.537,263.64,26.869,7.335,19.691
2021-06-01T13:46:36Z,0.064283,0.912,0.832,1.867,49.977,264.457,26.875,7.335,19.665
2021-06-01T13:46:36Z,0.064353,0.915,0.808,1.876,49.47,263.64,26.941,7.335,19.682
2021-06-01T13:46:37Z,0.064427,0.916,0.806,1.866,48.881,263.64,26.958,7.335,19.682
2021-06-01T13:46:37Z,0.06449,0.918,0.803,1.881,48.885,262.823,26.954,7.335,19.691
2021-06-01T13:46:37Z,0.064559,0.921,0.794,1.895,48.239,263.64,26.952,7.335,19.691
2021-06-01T13:46:37Z,0.064633,0.923,0.785,1.823,48.104,262.414,26.946,7.336,19.669
2021-06-01T13:46:38Z,0.064706,0.927,0.775,1.844,47.875,263.64,26.939,7.335,19.682
2021-06-01T13:46:38Z,0.06477,0.924,0.774,1.918,47.748,263.64,26.946,7.335,19.673
2021-06-01T13:46:38Z,0.064839,0.928,0.766,1.896,47.605,262.414,27.008,7.336,19.695
2021-06-01T13:46:38Z,0.064914,0.93,0.762,1.913,48.296,262.414,27.014,7.335,19.673
2021-06-01T13:46:39Z,0.064975,0.929,0.759,1.913,48.129,263.231,27.014,7.335,19.669
2021-06-01T13:46:39Z,0.065049,0.933,0.757,1.951,47.401,262.006,27.01,7.335,19.691
2021-06-01T13:46:39Z,0.065114,0.933,0.758,1.938,46.881,262.823,27.016,7.335,19.695
2021-06-01T13:46:39Z,0.065185,0.934,0.758,1.844,46.747,263.64,27.012,7.335,19.712
2021-06-01T13:46:40Z,0.065253,0.935,0.757,1.951,47.266,274.67,27.016,7.335,19.669
2021-06-01T13:46:40Z,0.065324,0.936,0.748,1.942,47.859,273.445,27.008,7.335,19.686
2021-06-01T13:46:40Z,0.065401,0.939,0.76,1.947,46.939,272.627,27.02,7.335,19.686
2021-06-01T13:46:40Z,0.065465,0.939,0.767,1.947,47.532,273.853,27.016,7.335,19.695
2021-06-01T13:46:41Z,0.065532000000000007,0.94,0.771,1.898,47.38,273.036,27.016,7.335,19.682
2021-06-01T13:46:41Z,0.06561,0.939,0.774,1.963,47.401,274.262,27.014,7.338,19.673
2021-06-01T13:46:41Z,0.065672,0.938,0.765,1.963,47.622,273.036,27.072,7.341,19.682
2021-06-01T13:46:41Z,0.065742,0.943,0.79,1.948,47.642,272.627,27.07,7.341,19.682
2021-06-01T13:46:42Z,0.065809,0.941,0.801,1.877,48.341,273.036,27.078,7.341,19.678
2021-06-01T13:46:42Z,0.06588,0.941,0.806,1.969,48.664,273.036,27.093,7.341,19.678
2021-06-01T13:46:42Z,0.065958,0.943,0.819,1.884,49.298,272.627,27.078,7.341,19.686
2021-06-01T13:46:43Z,0.066087,0.941,0.828,1.866,48.668,273.853,27.134,7.341,19.656
2021-06-01T13:46:43Z,0.066158,0.942,0.85,1.978,48.828,274.262,27.144,7.341,19.669
2021-06-01T13:46:43Z,0.066233,0.94,0.861,1.876,49.731,272.219,27.136,7.342,19.678
2021-06-01T13:46:43Z,0.066302,0.941,0.879,1.876,49.515,275.079,27.144,7.341,19.678
2021-06-01T13:46:44Z,0.066366,0.939,0.89,1.873,49.601,273.853,27.142,7.341,19.656
2021-06-01T13:46:44Z,0.066441,0.939,0.899,1.934,50.341,273.036,27.146,7.342,19.665
2021-06-01T13:46:44Z,0.066504,0.939,0.932,1.934,51.114,273.036,27.211,7.341,19.695
2021-06-01T13:46:44Z,0.066575,0.936,0.916,1.943,51.645,272.219,27.223,7.342,19.66
2021-06-01T13:46:45Z,0.066646,0.938,0.959,1.859,51.862,272.219,27.215,7.341,19.665
2021-06-01T13:46:45Z,0.066713,0.937,0.971,1.981,51.792,273.036,27.221,7.341,19.678
2021-06-01T13:46:45Z,0.066787,0.934,0.986,1.851,52.308,273.445,27.217,7.342,19.669
2021-06-01T13:46:45Z,0.066852,0.934,1.008,1.963,53.293,273.445,27.221,7.341,19.665
2021-06-01T13:46:46Z,0.066925,0.93,1.027,1.958,53.653,271.402,27.221,7.342,19.678
2021-06-01T13:46:46Z,0.066992,0.93,1.037,1.985,54.602,273.036,27.208,7.342,19.669
2021-06-01T13:46:46Z,0.067062,0.929,1.056,1.924,54.446,271.81,27.229,7.341,19.669
2021-06-01T13:46:46Z,0.06713,0.927,1.065,1.859,54.381,273.853,27.223,7.341,19.66
2021-06-01T13:46:47Z,0.067202,0.927,1.082,1.92,54.418,272.627,27.215,7.342,19.643
2021-06-01T13:46:47Z,0.067268,0.925,1.099,1.916,54.749,273.445,27.208,7.341,19.686
2021-06-01T13:46:47Z,0.067337,0.923,1.107,1.882,55.346,273.445,27.213,7.342,19.652
2021-06-01T13:46:47Z,0.067409,0.92,1.115,1.799,55.82,271.81,27.219,7.341,19.665
2021-06-01T13:46:48Z,0.067477,0.919,1.108,1.799,55.632,274.262,27.223,7.341,19.66
2021-06-01T13:46:48Z,0.067547,0.916,1.136,1.903,55.575,274.262,27.221,7.341,19.669
2021-06-01T13:46:48Z,0.067622,0.913,1.139,1.891,56.577,272.627,27.225,7.342,19.673
2021-06-01T13:46:48Z,0.067692,0.913,1.142,1.891,56.765,272.219,27.211,7.342,19.66
2021-06-01T13:46:49Z,0.06776,0.909,1.149,1.891,56.507,274.262,27.221,7.341,19.665
2021-06-01T13:46:49Z,0.067828,0.91,1.155,1.891,56.577,273.445,27.215,7.342,19.678
2021-06-01T13:46:49Z,0.067899,0.907,1.15,1.868,56.904,273.853,27.283,7.341,19.652
2021-06-01T13:46:49Z,0.067968,0.906,1.155,1.868,56.707,272.627,27.271,7.341,19.652
2021-06-01T13:46:50Z,0.068038,0.903,1.157,1.868,57.227,271.402,27.285,7.341,19.669
2021-06-01T13:46:50Z,0.068106,0.901,1.155,1.846,57.092,273.036,27.283,7.341,19.656
2021-06-01T13:46:50Z,0.068171,0.898,1.147,1.729,56.728,274.67,27.279,7.342,19.665
2021-06-01T13:46:50Z,0.06824,0.897,1.128,1.755,56.65,273.445,27.279,7.341,19.682
2021-06-01T13:46:51Z,0.068311,0.895,1.135,1.804,56.703,272.219,27.287,7.341,19.652
2021-06-01T13:46:51Z,0.068379,0.894,1.134,1.821,56.397,273.445,27.283,7.342,19.66
2021-06-01T13:46:51Z,0.068449,0.889,1.107,1.82,56.364,271.81,27.291,7.342,19.617
2021-06-01T13:46:51Z,0.068523,0.89,1.095,1.715,55.861,273.036,27.289,7.341,19.678
2021-06-01T13:46:52Z,0.068587,0.887,1.103,1.787,55.235,273.036,27.285,7.341,19.678
2021-06-01T13:46:52Z,0.068658,0.885,1.086,1.697,55.501,272.219,27.287,7.341,19.647
2021-06-01T13:46:52Z,0.068727,0.883,1.066,1.768,55.538,272.219,27.281,7.341,19.634
2021-06-01T13:46:52Z,0.068796,0.882,1.054,1.778,55.485,273.445,27.275,7.342,19.66
2021-06-01T13:46:53Z,0.068867,0.88,1.043,1.754,54.953,273.853,27.287,7.342,19.665
2021-06-01T13:46:53Z,0.068936,0.877,1.03,1.767,54.499,273.445,27.277,7.342,19.66
2021-06-01T13:46:53Z,0.069006,0.877,1.021,1.746,54.589,274.262,27.287,7.341,19.652
2021-06-01T13:46:53Z,0.06908,0.874,1.002,1.758,53.976,272.627,27.275,7.342,19.656
2021-06-01T13:46:54Z,0.069144,0.874,0.979,1.722,53.759,272.627,27.275,7.341,19.656
2021-06-01T13:46:54Z,0.069213,0.871,0.956,1.675,52.823,272.219,27.347,7.342,19.639
2021-06-01T13:46:54Z,0.069283,0.87,0.939,1.727,52.418,275.487,27.339,7.341,19.639
2021-06-01T13:46:54Z,0.069352,0.869,0.935,1.713,52.295,274.262,27.349,7.342,19.669
2021-06-01T13:46:55Z,0.069427,0.868,0.914,1.657,52.025,274.67,27.345,7.341,19.647
2021-06-01T13:46:55Z,0.069491,0.867,0.892,1.731,51.94,273.445,27.349,7.341,19.643
2021-06-01T13:46:55Z,0.069561,0.866,0.889,1.698,51.31,273.853,27.341,7.342,19.669
2021-06-01T13:46:55Z,0.069629,0.866,0.864,1.689,51.142,272.627,27.343,7.342,19.66
2021-06-01T13:46:56Z,0.069705,0.865,0.862,1.622,50.607,273.036,27.353,7.342,19.643
2021-06-01T13:46:56Z,0.069768,0.865,0.849,1.71,49.789,272.219,27.358,7.34,19.66
2021-06-01T13:46:56Z,0.06984,0.865,0.837,1.74,49.674,273.445,27.353,7.342,19.647
2021-06-01T13:46:56Z,0.069911,0.863,0.826,1.702,49.49,274.67,27.345,7.342,19.647
2021-06-01T13:46:57Z,0.069977,0.864,0.814,1.618,49.372,272.627,27.347,7.342,19.656
2021-06-01T13:46:57Z,0.070045,0.863,0.803,1.626,49.302,273.036,27.42,7.341,19.647
2021-06-01T13:46:57Z,0.070121,0.863,0.791,1.701,48.538,274.262,27.409,7.342,19.678
2021-06-01T13:46:57Z,0.070184,0.864,0.784,1.699,48.006,273.036,27.422,7.341,19.66
2021-06-01T13:46:58Z,0.070258,0.863,0.769,1.705,48.272,273.445,27.403,7.342,19.652
2021-06-01T13:46:58Z,0.070324,0.864,0.772,1.687,47.879,272.627,27.411,7.341,19.652
2021-06-01T13:46:58Z,0.070395,0.864,0.761,1.629,48.182,273.445,27.403,7.342,19.63
2021-06-01T13:46:58Z,0.070463,0.864,0.76,1.711,47.605,273.853,27.415,7.342,19.669
2021-06-01T13:46:59Z,0.070531,0.867,0.76,1.726,47.078,273.036,27.409,7.342,19.656
2021-06-01T13:46:59Z,0.070602,0.866,0.757,1.697,47.957,273.445,27.424,7.342,19.656
2021-06-01T13:46:59Z,0.070671,0.868,0.754,1.65,47.29,272.219,27.418,7.341,19.665
2021-06-01T13:46:59Z,0.07074,0.868,0.754,1.738,46.902,274.262,27.405,7.341,19.686
2021-06-01T13:47:00Z,0.070811,0.869,0.742,1.721,46.681,272.219,27.413,7.341,19.66
2021-06-01T13:47:00Z,0.07088,0.871,0.754,1.716,47.544,273.445,27.418,7.341,19.665
2021-06-01T13:47:00Z,0.07095,0.871,0.759,1.649,47.249,273.853,27.418,7.342,19.647
2021-06-01T13:47:00Z,0.071019,0.875,0.761,1.749,47.867,272.627,27.486,7.341,19.639
2021-06-01T13:47:01Z,0.071087,0.874,0.762,1.705,47.466,272.627,27.48,7.341,19.673
2021-06-01T13:47:01Z,0.071158,0.877,0.771,1.661,48.112,273.853,27.486,7.342,19.678
2021-06-01T13:47:01Z,0.07123,0.879,0.786,1.758,47.777,273.445,27.482,7.341,19.639
2021-06-01T13:47:01Z,0.071296,0.875,0.784,1.744,48.178,272.219,27.473,7.342,19.652
2021-06-01T13:47:02Z,0.071365,0.883,0.8,1.763,48.096,271.81,27.478,7.342,19.656
2021-06-01T13:47:02Z,0.071436,0.884,0.809,1.78,48.926,271.81,27.486,7.342,19.652
2021-06-01T13:47:02Z,0.07151,0.887,0.821,1.752,48.591,271.402,27.538,7.342,19.652
2021-06-01T13:47:02Z,0.071574,0.887,0.832,1.752,48.488,273.036,27.542,7.342,19.652
2021-06-01T13:47:03Z,0.071651,0.891,0.844,1.784,49.592,275.487,27.544,7.342,19.678
2021-06-01T13:47:03Z,0.071713,0.891,0.857,1.696,49.956,271.81,27.55,7.342,19.678
2021-06-01T13:47:03Z,0.071782,0.895,0.866,1.792,50.222,270.585,27.544,7.341,19.66
2021-06-01T13:47:03Z,0.071851,0.896,0.882,1.72,50.12,272.219,27.55,7.342,19.643
2021-06-01T13:47:04Z,0.071929,0.9,0.894,1.718,50.48,283.249,27.542,7.342,19.656
2021-06-01T13:47:04Z,0.071991,0.9,0.914,1.799,50.889,283.249,27.548,7.341,19.643
2021-06-01T13:47:04Z,0.072061,0.905,0.921,1.786,51.42,283.658,27.62,7.342,19.634
2021-06-01T13:47:04Z,0.072131,0.904,0.926,1.734,51.801,282.432,27.62,7.341,19.678
2021-06-01T13:47:05Z,0.072205,0.908,0.959,1.727,51.735,282.841,27.618,7.341,19.66
2021-06-01T13:47:05Z,0.072269,0.909,0.97,1.839,52.532,284.066,27.614,7.341,19.639
2021-06-01T13:47:05Z,0.072339,0.914,0.982,1.842,52.676,282.432,27.631,7.342,19.665
2021-06-01T13:47:05Z,0.072408,0.913,1.01,1.88,52.532,274.67,27.614,7.341,19.63
2021-06-01T13:47:06Z,0.072484,0.916,1.028,1.854,52.929,272.219,27.62,7.342,19.652
2021-06-01T13:47:06Z,0.072548,0.918,1.022,1.854,53.453,272.219,27.622,7.342,19.656
2021-06-01T13:47:06Z,0.072616,0.921,1.057,1.864,53.657,272.219,27.614,7.342,19.665
2021-06-01T13:47:06Z,0.072686,0.922,1.051,1.897,53.849,273.036,27.622,7.342,19.639
